6.75,16.30,20.15,12.39,7.91,3.34
5.36,13.86,15.77,10.91,5.98,3.16
6.29,16.30,19.71,11.84,7.33,3.34
6.75,16.30,20.15,12.39,7.91,3.34
8.39,16.54,19.28,13.69,8.68,3.34
7.69,15.81,19.06,13.50,8.48,3.34
8.39,17.27,20.81,14.61,9.06,3.51
8.15,16.78,20.37,14.24,8.87,3.34
8.39,18.24,21.25,14.80,8.87,3.51
8.15,17.51,20.37,14.24,8.68,3.34
7.92,16.30,19.28,13.69,8.29,3.34
7.45,16.54,18.18,12.95,7.91,3.34
7.69,16.78,18.18,13.13,7.91,3.34
8.62,18.00,22.12,15.72,9.26,3.69
14.91,31.62,41.62,28.85,16.00,5.45
15.61,32.59,38.33,26.82,14.85,5.09
16.77,32.83,41.18,29.22,16.58,5.62
17.47,35.75,41.84,29.59,16.39,5.62
12.11,24.57,27.82,19.97,11.57,4.39
12.58,26.27,28.91,20.90,12.15,4.74
12.11,23.59,27.16,19.60,11.57,4.39
11.88,23.84,25.85,18.87,11.57,4.39
6.52,14.59,15.99,11.84,6.75,3.16
6.99,15.57,16.65,12.39,6.75,3.16
9.32,20.67,25.19,19.24,9.83,4.04
12.11,25.78,29.57,22.19,11.57,4.57
12.58,27.00,29.13,21.82,10.80,4.57
9.55,20.92,23.44,17.02,9.06,3.86
11.65,27.00,28.70,21.82,11.18,4.92
12.34,29.43,32.42,23.67,11.38,4.57
14.91,35.02,42.93,30.89,14.65,5.62
20.26,47.43,55.86,39.21,18.90,6.68
21.66,42.32,48.41,34.40,18.70,6.50
19.33,37.46,47.53,33.11,19.86,6.50
21.89,44.02,52.57,37.92,19.67,7.38
16.77,32.35,31.54,23.67,13.11,5.62
13.04,22.86,21.47,16.46,9.26,4.39
9.08,16.54,17.74,13.69,7.91,3.86
8.39,14.59,13.36,10.36,6.75,3.69
7.92,13.13,12.92,10.17,6.94,3.86
9.32,16.78,17.09,13.69,9.26,4.74
10.25,17.51,18.40,13.87,9.45,4.22
11.18,18.00,19.06,14.43,9.83,4.39
10.02,18.00,19.71,14.98,9.64,4.22
12.34,23.35,25.63,19.05,11.57,4.92
16.07,27.73,34.17,24.78,15.81,5.62
22.83,35.27,39.87,29.04,20.63,7.20
13.51,25.54,27.82,21.27,13.30,5.80
14.91,26.02,28.26,22.01,12.92,5.27
11.18,21.16,23.66,18.13,10.41,4.57
12.34,21.40,24.31,17.76,11.38,4.39
10.71,21.16,25.63,18.50,11.18,4.04
15.37,27.00,30.67,21.64,12.92,4.74
16.30,28.21,32.42,22.75,15.23,5.27
11.88,22.38,26.07,18.13,11.76,4.04
