5.12,7.05,2.85,3.88,3.09,6.68
5.36,6.81,2.85,4.44,3.28,7.20
5.59,7.05,3.07,4.25,3.28,6.85
7.92,10.94,4.82,7.58,4.82,8.78
3.96,7.54,2.41,3.70,2.70,3.86
1.63,2.92,1.53,1.66,1.93,1.76
1.40,1.46,2.19,1.85,2.70,1.41
1.63,1.70,2.41,2.22,2.70,1.41
1.40,1.46,1.97,1.66,2.51,1.23
1.40,0.97,1.75,1.48,2.51,1.05
1.40,0.97,1.75,1.48,2.70,1.05
1.40,0.97,1.97,1.66,2.89,1.05
1.40,0.97,1.97,1.66,2.89,1.05
1.40,0.97,2.19,1.85,2.89,1.05
1.40,1.22,2.19,1.85,3.09,1.23
1.40,0.97,2.41,2.03,3.09,1.23
1.63,1.46,3.07,2.59,3.09,1.41
1.63,1.46,3.07,2.77,2.89,1.58
1.63,1.70,2.63,2.59,2.12,1.76
3.73,5.59,2.41,4.25,2.89,5.09
6.99,10.94,3.94,7.58,4.82,7.55
17.93,14.84,11.61,12.58,19.09,8.61
16.07,14.59,8.54,13.13,14.65,9.13
78.03,31.38,100.11,77.50,102.96,30.22
88.04,108.72,142.82,147.78,139.41,70.97
39.83,68.83,104.92,104.68,108.36,51.30
28.88,52.29,110.18,102.46,101.42,41.81
19.10,42.56,91.56,82.67,80.40,32.15
17.70,37.94,89.59,81.19,78.67,31.80
14.91,38.67,89.37,78.97,75.97,32.32
12.58,36.00,90.03,75.46,73.27,31.44
11.41,33.81,83.24,71.58,69.61,29.86
7.22,25.54,47.75,46.05,40.49,21.26
7.45,23.11,47.75,46.42,42.23,22.31
16.30,37.70,68.12,61.59,60.93,30.04
16.54,55.94,104.27,93.77,85.03,38.82
41.23,51.56,97.48,86.56,86.77,39.00
44.25,78.56,157.50,128.73,128.80,49.89
16.77,53.51,127.49,105.79,109.52,43.57
23.52,61.78,146.32,129.10,112.99,47.61
15.84,55.94,157.50,137.05,122.63,51.65
42.62,98.26,220.58,203.26,181.63,76.77
20.26,77.83,155.74,140.38,123.98,54.11
14.67,58.86,119.16,110.23,96.79,43.74
13.98,58.37,128.36,118.00,104.31,46.73
11.41,50.10,94.41,88.96,75.97,35.84
10.48,27.00,50.16,49.38,41.07,21.08
9.78,20.19,38.33,37.92,31.62,16.86
14.67,24.81,51.26,49.94,40.88,20.73
13.98,41.10,97.04,89.33,79.05,35.49
16.54,60.80,136.25,123.55,112.41,48.84
16.30,62.26,134.06,121.14,108.17,47.43
14.67,53.99,119.82,109.12,96.22,42.51
16.77,63.72,150.05,132.98,115.30,49.54
17.70,54.97,120.48,106.53,95.25,40.76
14.44,47.43,109.52,97.10,86.19,37.94
14.44,54.97,124.64,110.60,99.11,43.21
19.33,74.42,197.58,171.64,157.92,65.35
32.38,116.26,297.91,246.73,238.51,94.51
31.21,117.72,293.31,241.18,235.43,91.87
24.46,91.94,218.61,179.03,169.29,68.34
15.14,54.97,118.72,104.68,93.90,41.46
7.45,29.92,54.54,52.90,46.28,23.89
4.19,17.27,31.76,32.18,30.46,17.04
4.43,17.51,35.92,35.51,32.39,17.39
5.36,22.13,44.03,42.35,36.44,18.45
5.36,21.40,42.71,41.06,36.06,18.27
6.29,26.51,50.82,48.64,42.23,21.26
5.82,23.11,47.31,46.05,40.30,20.90
6.29,25.05,50.60,49.01,43.19,22.49
7.45,29.67,66.37,61.77,55.15,27.05
12.58,47.43,118.07,103.94,95.25,41.81
18.17,65.18,155.96,134.46,123.98,52.35
13.28,48.40,95.72,85.82,77.51,35.66
6.99,26.51,51.91,49.57,42.81,22.84
5.82,21.40,42.50,41.98,36.44,20.38
6.06,21.65,44.03,43.28,37.60,20.90
6.75,23.35,44.25,43.46,38.76,21.26
5.82,20.43,39.87,39.95,35.29,20.20
4.89,18.73,35.70,36.44,32.01,18.62
4.43,17.27,31.98,32.92,29.69,17.22
3.96,15.08,27.38,28.67,28.54,16.86
3.73,15.08,27.38,28.67,27.19,15.63
6.99,14.11,24.31,24.23,16.97,8.08
7.22,12.65,23.66,23.12,15.62,7.20
4.19,14.59,30.01,30.33,27.38,15.46
5.12,19.46,39.65,39.21,34.13,19.32
7.45,26.75,54.10,52.71,46.47,24.07
9.08,29.43,58.27,56.78,50.52,26.00
12.58,32.83,72.72,68.43,63.82,30.39
16.54,46.21,94.85,86.00,77.70,35.84
12.34,37.94,77.54,71.58,64.98,30.74
7.45,28.70,57.83,55.12,49.36,25.30
6.52,24.57,47.53,46.61,40.68,21.78
4.66,18.48,33.08,34.03,30.27,17.22
4.66,18.48,36.58,37.36,30.66,17.39
5.12,21.89,39.43,39.95,32.97,17.74
7.22,27.00,50.16,50.12,41.07,21.26
6.75,31.38,63.96,63.44,48.78,25.12
8.15,33.81,65.06,63.62,53.99,27.23
7.69,29.67,57.17,55.67,47.82,24.94
6.75,25.29,50.60,49.75,43.96,23.54
8.85,31.62,66.59,64.55,55.92,28.28
13.28,40.13,76.67,72.69,64.40,31.62
10.71,32.35,63.74,60.85,54.37,27.93
6.99,26.51,52.57,51.42,45.70,24.24
6.52,23.84,45.56,45.13,40.49,21.96
5.59,21.65,43.15,42.91,37.02,20.38
5.36,22.13,41.62,41.80,35.29,19.50
4.89,21.40,39.21,39.95,32.01,17.74
4.89,20.19,36.36,37.18,30.85,16.86
5.12,22.38,43.81,44.20,35.29,19.15
6.29,24.08,44.69,44.57,37.60,20.73
5.59,22.86,43.59,43.65,37.60,20.90
6.29,23.84,46.88,46.61,41.07,22.49
8.15,27.24,55.86,54.01,48.01,25.12
10.25,32.83,69.66,65.66,58.04,28.99
8.62,30.16,60.68,57.52,50.52,26.00
6.52,24.32,47.97,47.35,41.26,22.31
6.29,23.59,45.34,44.76,39.33,21.26
6.06,22.62,46.44,45.31,38.95,20.90
6.52,25.29,53.45,51.23,42.42,22.13
5.82,24.08,49.50,47.72,40.68,20.73
7.69,30.40,64.84,61.59,50.52,25.12
6.52,24.08,46.00,45.13,39.14,21.08
5.12,19.94,40.30,39.76,35.29,19.32
6.75,25.05,54.98,50.68,45.50,23.19
9.08,29.43,63.09,59.00,53.60,26.53
10.71,33.81,69.66,64.73,58.62,28.63
13.28,39.40,88.71,80.82,72.50,33.90
18.63,53.99,126.61,113.75,99.88,43.39
21.43,58.86,131.43,118.18,103.93,44.97
22.83,63.72,128.80,116.52,102.19,44.80
12.81,36.00,65.93,62.51,56.69,27.93
8.85,24.57,45.78,44.94,41.65,21.96
8.39,24.08,46.88,46.24,42.42,22.13
7.69,26.02,52.35,50.49,44.35,22.84
8.85,32.10,67.25,64.73,54.95,27.23
10.48,40.13,83.24,79.34,67.10,32.32
9.78,39.16,78.42,74.54,63.63,30.92
8.85,36.73,74.26,70.65,58.04,28.63
10.71,45.24,96.16,91.92,78.28,37.42
16.30,64.94,123.32,117.81,100.07,47.08
10.25,43.29,81.05,77.87,65.36,31.80
8.15,35.02,70.10,68.25,55.92,27.76
9.32,41.10,79.95,79.53,62.47,32.15
11.41,50.35,100.98,99.32,77.90,38.47
10.95,43.78,83.46,82.86,67.10,33.20
20.96,73.45,134.50,131.32,106.82,50.24
24.46,80.26,163.85,153.88,128.03,57.97
30.75,85.86,170.86,158.69,137.09,59.90
25.62,65.91,127.92,120.40,104.12,47.08
17.00,58.86,124.20,117.07,97.76,45.15
21.43,79.78,169.32,158.13,133.81,60.08
19.80,80.51,158.37,147.22,126.29,57.09
13.28,56.18,106.24,101.54,84.65,39.88
11.41,47.18,84.55,83.97,68.26,33.73
11.88,38.19,68.56,68.62,55.72,28.46
7.69,33.08,63.52,63.25,51.29,26.17
12.58,54.97,116.10,113.75,92.17,44.80
14.44,58.86,103.61,100.98,82.72,39.88
10.95,41.10,75.35,74.72,60.93,30.74
13.51,45.48,90.25,88.78,73.66,36.01
15.37,50.35,88.50,87.48,73.66,36.36
19.33,50.10,94.41,91.55,79.44,38.30
13.28,38.91,68.78,67.88,58.04,30.04
6.29,25.05,44.03,44.94,38.18,21.61
5.36,22.13,39.87,41.43,33.55,19.50
5.36,22.86,42.93,43.83,36.44,20.38
6.29,29.67,52.35,53.45,42.81,23.19
5.12,22.86,40.09,41.43,33.55,18.80
5.82,25.29,44.25,45.87,37.41,20.90
6.99,27.00,50.60,51.79,43.38,23.72
9.08,34.05,63.09,63.81,53.80,27.93
16.07,45.97,86.96,86.00,72.50,36.19
20.03,57.64,106.24,104.50,86.38,41.98
17.24,52.29,92.44,91.18,75.20,37.07
12.58,46.70,92.44,90.81,74.43,36.19
13.28,48.40,94.63,91.55,75.97,36.36
13.74,57.64,114.34,111.34,91.97,43.57
14.44,63.24,124.20,120.40,98.53,47.43
22.13,67.13,133.18,127.99,108.17,51.12
14.21,61.05,120.26,116.89,95.25,46.03
10.48,41.10,75.35,72.87,60.93,30.22
8.85,35.27,69.66,67.88,57.46,29.16
7.69,31.62,54.32,54.56,46.47,25.12
