2.56,2.43,3.50,4.25,9.64,12.30
2.56,2.43,3.94,4.99,6.94,11.24
2.80,2.92,4.60,5.92,7.91,14.93
2.80,2.68,4.38,5.55,7.13,10.54
2.56,2.43,3.50,4.25,9.64,12.30
2.56,2.43,3.94,4.99,6.94,11.24
2.80,2.92,4.60,5.92,7.91,14.93
17.47,35.51,17.52,31.81,63.82,114.36
12.34,29.92,14.90,26.45,59.77,102.77
10.02,21.89,13.36,22.75,57.07,92.75
8.85,16.54,12.49,20.16,54.18,86.25
9.32,17.27,14.24,21.82,59.00,90.12
10.25,22.13,14.90,24.41,62.47,97.32
10.02,19.70,14.90,22.75,59.97,92.23
9.32,17.03,13.80,21.64,57.65,88.89
10.02,19.94,15.99,23.67,60.93,92.58
10.25,18.73,17.74,24.04,63.44,93.10
10.95,18.00,20.15,24.78,67.10,93.46
12.11,18.73,21.69,26.82,69.99,97.50
12.81,19.46,21.69,28.11,70.57,99.25
13.74,18.97,21.90,28.48,71.15,97.67
13.28,18.24,20.81,27.37,68.64,94.33
13.51,18.48,20.59,27.56,68.06,93.28
13.74,18.97,21.25,27.93,69.41,93.98
14.21,18.97,21.90,29.04,70.96,96.27
15.14,20.19,22.34,30.33,71.92,97.14
16.07,21.16,22.78,31.07,72.69,98.37
16.07,21.16,22.78,30.89,72.31,97.67
16.07,21.16,23.22,31.44,73.66,98.90
16.07,21.16,23.44,31.44,74.23,98.73
16.30,21.40,23.88,32.00,75.01,99.25
16.30,21.40,24.75,32.37,75.20,98.90
16.07,21.16,24.31,32.18,74.81,98.90
16.07,21.40,24.10,31.81,74.43,99.25
16.07,21.40,24.10,32.00,74.81,99.96
16.30,22.62,24.75,32.37,75.78,101.01
15.84,21.40,24.31,31.63,75.58,101.89
14.44,21.16,23.88,31.07,76.55,104.00
16.30,21.89,28.04,34.40,81.95,104.70
16.07,21.40,27.82,33.85,80.98,102.06
16.30,21.65,28.04,34.22,82.72,104.35
16.54,21.65,28.04,34.22,82.72,104.35
16.30,21.40,28.26,34.22,81.95,102.77
16.07,20.92,28.48,34.03,80.60,99.43
15.84,20.67,28.91,34.03,81.18,99.08
16.77,21.65,30.45,35.70,84.65,104.17
16.77,21.89,32.64,37.36,88.70,108.04
16.07,21.40,30.23,36.07,87.73,109.79
16.77,21.40,31.10,36.81,89.66,111.02
16.54,21.65,30.23,36.62,88.31,110.85
16.07,21.16,29.57,35.70,85.80,108.56
16.30,21.40,30.23,36.44,86.96,109.44
15.37,20.43,28.26,34.77,83.87,107.16
16.07,21.40,32.64,37.92,88.50,109.44
16.07,21.40,31.10,37.36,86.96,109.97
15.84,21.16,31.54,37.55,86.77,108.39
15.84,21.40,31.98,37.92,87.73,109.79
15.84,21.65,33.30,38.66,88.89,110.32
15.84,21.89,34.61,39.39,89.66,110.14
15.84,21.89,36.36,40.32,90.05,109.09
15.61,21.40,35.70,39.39,88.12,105.58
15.37,21.16,35.27,39.02,87.73,105.23
15.37,21.16,35.05,38.84,87.15,104.87
14.91,20.67,34.17,37.55,85.61,101.54
15.37,21.40,35.49,38.84,87.73,104.35
15.14,20.92,35.27,38.66,86.77,102.59
15.14,20.67,35.70,38.84,86.96,102.94
15.14,20.92,35.92,39.02,86.96,103.47
14.91,20.67,35.70,38.84,86.57,102.94
14.91,20.43,36.36,39.02,86.38,102.06
14.91,20.67,36.80,39.21,86.77,102.41
14.91,20.43,36.58,39.02,85.80,101.36
14.44,19.94,34.17,36.99,82.91,98.90
14.44,20.43,35.92,38.10,83.10,96.79
13.51,18.97,34.61,34.96,73.08,74.66
13.74,18.48,34.83,35.14,73.27,75.19
13.74,18.48,35.05,35.33,73.66,75.54
13.74,18.48,34.39,34.96,73.08,75.36
13.98,18.97,35.49,35.88,74.81,77.65
14.21,19.70,36.14,36.62,76.36,79.75
13.74,18.97,35.70,35.70,74.81,76.77
13.98,18.97,35.27,35.51,76.74,78.88
14.21,18.73,34.61,35.33,78.28,80.63
13.98,18.48,34.83,35.33,78.09,80.10
13.98,18.48,34.39,35.14,78.09,79.40
13.51,17.75,33.08,33.48,74.04,74.31
13.04,16.30,32.64,32.55,70.96,68.69
12.81,16.05,34.17,33.48,71.73,69.04
12.81,16.54,30.89,29.04,72.50,72.02
9.32,18.73,10.51,17.76,46.66,66.40
6.99,13.38,8.10,13.87,34.71,56.04
6.99,14.59,8.98,15.17,37.21,59.20
6.99,13.86,8.32,14.24,35.86,56.04
6.29,11.92,7.67,13.13,28.54,46.73
7.69,13.38,8.98,14.43,30.85,51.82
6.29,11.92,7.01,12.21,29.50,50.24
9.32,14.84,10.30,15.91,35.86,57.27
8.62,15.32,9.86,16.28,34.90,59.73
9.32,17.03,10.95,17.76,38.76,64.65
10.02,17.51,11.83,18.50,39.91,65.00
11.18,18.48,12.92,19.79,43.38,69.74
11.65,21.16,13.36,21.45,47.43,77.82
12.34,22.62,14.68,23.49,52.25,86.60
13.74,25.78,15.99,25.71,56.69,95.56
13.98,26.02,16.65,26.45,58.62,98.02
15.84,27.97,16.43,24.97,58.42,97.14
11.41,15.32,13.14,18.13,42.81,62.71
14.21,19.94,15.33,22.56,53.80,87.48
20.26,36.00,21.25,33.66,75.39,128.41
19.80,30.40,15.99,24.97,59.19,99.25
10.71,13.62,11.39,16.09,38.56,55.34
12.34,18.00,13.14,18.87,46.08,70.09
14.91,20.43,13.14,20.16,48.78,79.23
10.71,14.84,11.83,16.46,38.76,54.63
21.20,27.24,12.49,22.75,41.84,52.70
9.32,12.65,12.05,16.09,31.24,44.62
14.21,26.02,23.66,23.12,32.97,41.81
23.29,28.21,26.94,31.44,39.53,31.97
9.78,14.84,12.27,16.46,36.06,50.07
9.08,12.65,10.73,15.72,34.32,52.17
14.67,21.40,14.68,23.49,55.34,93.81
20.26,36.24,19.28,32.18,70.96,122.09
14.44,23.84,14.24,22.19,51.87,88.71
10.95,14.59,13.14,18.31,39.91,57.97
11.65,15.81,15.77,21.45,50.32,74.13
16.30,27.48,17.30,27.56,63.82,107.86
13.98,21.16,14.02,21.64,50.13,83.44
10.95,14.11,12.05,17.57,38.56,57.27
13.28,21.40,15.33,24.78,57.46,101.01
17.70,32.59,16.87,28.48,64.59,115.06
14.21,20.19,13.14,19.79,48.78,78.00
17.00,26.51,16.43,26.45,61.89,103.29
18.40,41.10,15.77,24.97,58.81,91.52
12.81,24.08,13.36,18.50,44.54,62.89
21.20,43.29,16.65,32.92,60.35,87.31
24.69,48.40,15.55,29.22,58.04,84.32
14.67,28.70,14.68,21.27,51.67,77.12
21.20,53.02,17.96,30.33,69.22,112.78
17.24,34.78,14.02,21.64,54.95,86.78
16.07,21.16,15.77,24.60,59.97,95.04
20.50,40.37,24.31,38.29,86.19,145.81
22.59,46.70,19.06,31.26,72.11,123.32
16.07,22.62,15.11,23.67,56.30,93.46
18.87,34.29,19.50,31.81,71.15,120.51
17.24,30.89,15.99,26.63,61.51,108.21
15.14,24.57,15.33,25.34,57.65,102.94
14.91,28.94,16.65,27.37,59.19,102.77
12.34,22.13,13.36,21.45,47.24,83.09
11.88,19.46,12.70,20.16,46.28,77.29
