4.89,3.65,6.35,6.66,9.26,4.74
6.99,5.35,10.08,10.73,14.08,7.20
9.78,7.30,13.80,13.50,18.51,8.26
14.44,11.19,28.70,25.34,35.29,14.05
29.81,27.24,84.33,69.54,97.18,36.71
30.05,22.62,54.54,41.98,58.81,19.85
18.17,16.30,49.50,37.73,52.64,20.03
34.70,27.48,68.56,58.63,80.60,29.86
11.41,5.59,10.95,7.40,18.51,5.97
1.63,0.49,1.31,1.11,5.78,2.28
0.47,0.49,0.44,0.55,2.31,1.58
0.23,0.24,0.44,0.37,1.35,0.88
0.23,0.24,0.22,0.37,1.16,0.88
0.23,0.49,0.44,0.55,2.51,2.11
0.47,0.49,0.44,0.55,2.70,2.11
0.23,0.24,0.22,0.37,1.54,1.05
0.23,0.24,0.22,0.37,1.16,0.70
0.23,0.24,0.66,0.55,1.35,0.88
0.23,0.49,1.31,0.92,1.35,0.70
0.23,0.24,0.44,0.37,1.54,1.41
0.47,0.49,0.66,0.92,4.05,3.51
1.63,0.97,15.55,2.40,26.03,6.85
18.40,1.46,15.99,11.84,21.02,7.73
8.39,1.95,4.60,6.47,11.57,7.73
12.81,7.05,5.91,11.10,15.62,9.66
9.32,4.13,13.80,14.98,24.68,13.88
7.22,6.08,8.54,9.62,11.38,7.20
4.19,2.92,4.38,4.81,6.94,4.22
2.56,1.22,2.19,2.40,5.21,3.16
6.75,4.62,5.04,5.92,8.29,4.92
6.75,3.65,5.26,6.29,8.48,5.45
5.82,2.68,3.50,5.18,7.91,5.45
5.12,0.49,0.66,0.74,6.75,2.99
0.47,0.24,0.44,0.55,2.12,2.28
0.47,0.24,0.44,0.55,2.12,2.28
0.47,0.24,0.44,0.55,2.31,2.64
0.70,0.49,0.66,0.92,3.66,4.04
0.93,0.73,0.88,1.29,5.21,5.62
0.93,0.73,0.88,1.29,5.01,5.45
1.16,0.97,1.10,2.03,7.13,7.38
2.10,1.70,1.97,2.77,10.60,10.36
2.10,1.70,1.97,2.96,11.38,11.42
3.73,2.68,3.07,4.62,18.70,15.81
2.33,1.70,1.75,2.59,10.03,10.01
2.56,1.95,1.97,3.33,12.34,12.65
4.66,2.92,3.94,6.10,34.90,20.03
45.88,2.92,3.07,4.99,45.12,19.85
25.62,2.68,2.63,4.44,25.07,15.99
30.28,3.41,3.94,6.29,33.16,22.66
54.27,6.32,8.10,13.13,84.65,38.82
19.80,6.81,6.35,9.80,32.59,32.32
59.63,7.30,7.67,12.02,79.44,39.53
47.28,3.65,3.07,5.36,32.20,33.55
20.26,1.95,1.75,3.14,15.23,15.46
23.06,1.95,2.41,4.07,21.79,23.36
25.85,2.43,1.97,3.51,14.46,15.28
1.16,0.97,0.66,1.11,3.47,4.04
0.47,0.49,0.44,0.74,2.31,2.46
0.93,0.49,0.66,0.92,3.28,3.51
10.48,0.97,0.88,1.66,7.71,8.96
1.16,0.49,0.44,0.74,2.51,2.81
0.23,0.24,0.44,0.55,1.74,2.11
1.16,0.49,0.66,1.11,3.47,4.57
7.92,0.97,0.88,1.48,5.40,6.68
0.23,0.24,0.66,0.55,1.54,1.76
0.23,0.49,0.44,0.55,1.54,1.76
3.96,0.73,0.88,1.48,5.59,5.97
1.63,0.73,0.88,1.29,4.43,4.57
0.47,0.49,0.66,0.74,1.93,2.11
0.47,0.49,0.44,0.74,2.31,2.64
0.70,0.73,0.88,1.29,4.63,5.09
1.63,1.46,1.31,2.03,7.52,8.08
1.86,1.46,1.53,2.40,8.68,9.49
0.93,0.97,0.88,1.48,5.21,5.80
2.10,1.46,1.97,2.96,11.18,11.24
6.52,4.38,6.13,8.51,37.79,27.05
9.32,6.08,8.32,11.10,73.08,32.85
5.36,3.16,3.50,4.99,25.07,16.69
4.89,2.92,4.38,6.10,36.44,19.67
6.06,4.38,4.60,5.92,56.30,16.51
3.49,2.43,5.26,4.25,54.18,12.82
2.33,1.70,2.63,3.70,16.97,12.65
4.19,2.92,5.26,7.03,29.12,22.31
53.34,26.51,35.49,40.69,150.01,95.74
3.96,3.16,3.29,4.44,16.58,14.23
2.10,1.95,2.85,2.40,4.43,3.51
2.33,1.70,2.63,3.51,24.87,10.72
2.10,1.70,2.19,2.96,11.95,10.19
4.19,3.65,7.01,4.99,8.48,6.32
1.40,0.97,1.53,2.22,8.87,7.55
5.36,2.19,5.26,4.99,62.47,14.58
4.19,1.95,2.85,3.70,39.14,11.59
2.10,1.70,2.41,3.14,15.23,10.01
1.86,1.46,1.75,2.40,11.57,8.26
1.16,0.97,1.10,1.66,6.36,5.62
0.93,0.97,1.10,1.48,6.17,5.45
1.86,1.70,1.97,2.77,11.95,9.49
0.93,0.97,1.10,1.48,6.17,5.27
0.93,0.73,1.10,1.48,7.91,5.45
1.86,1.22,1.75,2.59,16.39,8.43
1.40,1.22,1.53,2.03,7.91,7.03
1.40,0.97,1.31,1.85,7.13,6.32
0.93,0.73,0.88,1.29,5.40,4.74
1.16,0.97,1.31,1.85,7.33,6.68
1.63,1.22,1.53,2.22,8.68,7.91
1.40,0.97,1.31,2.03,10.60,6.85
1.86,1.46,2.19,3.14,12.53,10.54
1.86,1.46,1.53,2.22,9.06,8.08
1.40,1.22,1.75,2.59,10.03,8.96
2.80,2.19,2.85,3.88,15.43,13.00
1.63,1.46,1.75,2.40,10.22,8.96
1.63,1.22,1.75,2.40,10.22,8.78
2.33,1.95,2.63,3.70,14.65,12.82
2.10,1.46,1.97,2.77,11.18,9.66
1.86,1.46,2.19,3.14,12.53,10.89
1.86,1.70,1.97,2.77,10.60,9.66
1.63,1.46,1.31,2.22,7.91,7.73
8.39,0.97,0.88,1.48,5.78,5.27
0.70,0.73,0.66,1.11,2.89,2.64
0.47,0.97,1.10,0.92,1.54,1.05
1.16,1.95,1.75,2.40,17.16,7.55
13.51,9.49,8.10,9.99,56.50,29.16
0.70,0.73,0.66,0.92,3.09,2.99
0.47,0.73,0.66,0.92,3.86,3.34
3.03,2.43,5.04,6.29,25.07,19.85
1.63,1.22,1.10,1.66,6.56,5.80
0.70,0.49,0.66,0.92,5.21,3.34
1.86,1.22,1.75,2.40,19.28,8.08
5.59,1.22,1.31,1.85,16.20,6.15
0.47,0.73,0.44,0.74,2.89,2.28
4.19,0.97,1.31,2.03,20.25,6.68
10.02,2.43,2.41,3.33,39.14,10.72
1.86,0.73,0.88,1.29,8.87,4.74
6.29,1.95,2.85,3.88,47.24,12.65
7.92,0.97,0.88,1.48,11.18,5.09
4.19,0.73,1.10,1.66,14.46,5.80
8.15,2.68,4.60,5.73,74.04,17.39
7.45,0.97,0.88,1.11,9.83,4.04
0.23,0.49,0.44,0.55,1.54,1.58
1.16,0.24,0.44,0.55,3.86,1.76
12.11,0.73,22.56,6.84,27.38,7.03
9.32,5.59,99.67,10.91,111.45,22.84
9.78,0.73,1.97,1.29,9.06,2.99
0.23,0.49,0.44,0.37,0.96,0.70
0.23,0.49,0.22,0.55,1.74,1.23
3.49,0.97,12.05,3.51,45.31,10.54
12.81,1.95,8.98,2.59,27.19,7.20
0.23,0.73,0.44,0.55,1.35,1.05
0.23,0.49,0.44,0.37,0.77,0.53
0.23,0.73,0.44,0.37,0.96,0.70
1.40,0.49,1.10,0.92,9.26,2.81
10.02,0.97,12.70,3.70,18.70,5.09
5.12,0.49,0.44,0.55,5.21,2.11
0.23,0.73,0.44,0.37,0.77,0.35
0.23,0.49,0.44,0.55,0.77,0.53
0.70,0.73,0.66,0.74,6.75,2.11
1.63,1.70,5.26,3.70,20.63,10.54
1.16,0.97,3.94,1.29,14.65,4.04
0.47,0.49,0.44,0.55,1.16,0.70
0.23,0.49,0.44,0.37,0.77,0.53
0.70,0.49,0.44,0.55,5.01,1.58
1.63,1.22,18.40,2.96,27.77,8.08
1.86,0.73,5.48,1.11,11.95,3.34
0.23,0.49,0.44,0.55,0.77,0.53
0.23,0.49,0.44,0.37,0.96,0.70
2.56,0.49,6.13,1.11,11.57,3.34
4.66,3.89,17.30,9.06,32.20,22.66
3.73,0.73,5.48,1.11,11.38,3.16
0.23,0.49,0.44,0.37,1.16,0.88
0.23,0.49,0.44,0.55,0.96,0.88
0.47,0.73,1.10,0.92,2.89,2.99
0.93,1.22,1.31,1.29,4.05,4.04
7.45,0.49,2.63,1.29,12.53,3.69
12.11,1.95,13.80,12.76,16.39,5.45
5.36,0.97,1.31,1.66,19.09,5.45
0.93,2.19,1.31,2.03,6.56,4.22
1.63,0.97,1.31,1.85,19.67,5.80
8.39,1.22,19.50,7.95,22.75,6.32
5.12,0.97,1.10,1.48,16.20,5.09
0.70,2.43,2.19,2.40,4.05,2.11
0.70,1.70,0.88,1.48,4.63,3.51
10.48,0.97,17.74,4.81,25.07,6.68
6.29,1.46,19.71,15.91,22.95,6.32
10.95,0.73,1.31,1.48,16.00,4.57
0.70,1.46,0.88,1.48,4.05,3.34
10.95,0.97,1.10,2.03,18.12,8.26
16.77,8.03,14.68,15.17,19.28,12.12
14.91,12.89,15.55,15.17,19.09,12.12
12.81,0.73,0.88,1.48,16.20,4.74
8.39,0.73,0.66,1.11,9.45,5.45
13.28,0.97,15.33,13.50,18.12,5.80
14.67,2.68,18.84,17.20,21.79,6.32
13.51,0.97,3.50,1.66,17.35,4.92
2.10,0.73,0.88,0.92,3.28,2.99
4.19,0.49,0.66,0.92,10.41,3.34
8.85,4.62,9.64,9.06,11.38,5.97
10.02,3.65,3.94,5.55,11.76,7.03
1.16,0.73,0.66,0.92,3.09,2.81
4.43,0.49,0.66,0.92,6.36,4.04
11.18,7.78,12.49,12.21,11.57,5.80
10.71,9.24,11.61,11.28,13.30,8.08
0.70,0.49,0.66,0.74,2.89,2.99
0.47,1.22,1.10,1.11,2.31,1.93
5.12,0.73,4.16,2.96,13.11,4.74
9.32,3.89,10.30,9.62,12.34,5.27
2.56,0.73,0.66,0.92,3.86,3.16
0.70,1.22,0.88,1.29,2.89,2.46
0.93,0.49,0.66,1.11,5.78,3.69
6.75,0.73,0.66,1.11,10.60,3.86
0.70,0.73,0.88,1.11,4.24,4.04
4.43,1.22,1.75,2.59,29.89,8.78
1.63,1.22,1.31,1.85,7.13,6.50
5.82,2.19,3.50,4.44,52.64,12.65
1.40,1.46,1.53,2.03,8.29,6.85
3.03,1.46,1.75,2.59,21.21,8.61
1.40,1.46,1.53,2.03,10.22,7.20
8.39,1.70,1.97,2.77,19.86,9.13
1.63,1.46,1.75,2.40,13.69,8.26
4.43,1.95,2.19,2.96,28.15,9.49
0.93,0.73,0.88,1.11,6.56,4.04
0.93,0.73,0.88,1.29,7.71,4.39
0.70,0.49,0.66,0.92,8.48,2.99
2.80,0.49,0.66,0.74,4.24,2.46
5.36,0.49,0.44,0.74,7.91,3.16
3.49,0.73,0.66,0.92,5.40,2.81
10.25,0.73,4.16,2.40,15.43,4.74
18.87,0.97,4.82,3.51,28.92,8.78
37.50,3.89,72.29,10.17,129.96,23.72
22.59,1.46,2.85,4.81,16.77,8.96
3.49,0.49,0.44,0.74,3.47,4.92
58.46,2.92,108.21,21.27,128.42,23.72
9.32,0.73,0.66,0.92,2.89,4.74
0.47,0.49,0.44,0.55,1.54,3.16
13.98,12.40,5.04,17.76,12.34,14.58
11.18,9.97,0.66,3.33,2.70,7.20
3.03,1.95,0.44,1.48,1.74,4.57
14.91,13.13,10.30,16.28,14.27,12.65
0.47,0.49,0.66,0.74,2.89,2.81
0.93,0.73,1.10,1.29,5.98,5.09
0.47,0.49,0.44,0.55,2.89,2.11
0.23,0.24,0.44,0.55,2.31,1.76
0.23,0.49,0.66,0.74,2.31,2.11
0.70,0.73,1.10,0.92,1.74,1.23
0.47,0.24,0.44,0.55,0.77,0.53
0.70,0.49,0.88,0.74,2.31,1.93
0.23,0.49,0.66,0.74,1.93,1.58
0.47,0.24,0.44,0.37,0.96,0.70
0.47,0.49,0.88,1.11,5.21,4.57
0.47,0.49,0.66,0.74,2.51,2.28
0.23,0.24,0.44,0.37,0.96,0.70
0.70,0.73,1.31,1.66,7.33,6.15
1.63,1.46,1.53,2.03,9.06,7.73
0.47,0.49,0.66,0.55,1.16,0.88
0.23,0.49,0.66,0.74,1.54,0.88
1.16,0.97,1.53,2.03,9.06,8.08
0.70,0.97,0.66,1.11,4.63,4.39
0.47,0.97,1.10,1.29,2.89,1.93
0.70,0.73,0.66,1.11,4.63,4.22
0.93,0.73,0.66,1.11,4.43,4.74
0.70,0.49,0.66,0.92,3.86,3.86
0.93,0.73,0.88,1.29,5.21,5.27
0.70,0.49,0.66,0.92,3.66,3.69
0.70,0.49,0.88,1.11,4.05,4.04
0.93,0.73,1.10,1.48,6.36,6.15
2.80,0.97,1.31,1.85,11.18,6.85
1.40,0.73,0.88,1.29,5.21,5.27
0.47,0.73,1.53,1.29,2.31,1.93
1.63,0.97,1.31,1.11,1.54,1.05
0.47,0.49,0.44,0.55,2.12,2.28
7.92,1.95,0.66,3.14,5.40,6.15
6.99,0.49,0.66,0.92,5.21,3.86
0.47,0.49,0.66,0.74,2.31,2.11
0.47,0.73,0.66,0.74,3.09,2.99
2.33,0.97,1.53,1.85,21.02,6.32
16.07,1.22,15.99,4.62,26.42,7.38
