35.40,41.83,29.35,23.49,18.32,21.61
35.40,41.83,29.35,23.49,18.32,21.61
40.99,54.72,34.83,27.56,23.14,27.05
45.19,54.48,37.02,29.41,23.72,28.46
45.19,52.54,35.49,27.00,22.17,25.12
45.88,52.78,35.92,28.11,21.79,26.35
44.95,52.29,35.49,27.93,22.17,26.70
45.88,52.54,36.14,28.30,22.56,26.35
45.19,52.78,35.70,28.30,22.56,26.70
45.19,55.45,35.92,28.67,22.95,27.23
42.62,49.86,33.30,26.26,21.21,25.82
43.56,51.32,33.73,26.63,21.40,26.00
47.05,56.91,37.68,30.15,24.10,28.81
48.91,61.05,40.30,32.37,26.03,30.39
54.50,67.37,46.22,36.62,31.24,33.90
64.05,76.86,47.31,36.99,30.08,33.55
69.88,82.45,48.63,37.36,30.27,33.55
73.14,86.10,49.94,38.29,30.66,33.55
89.67,101.91,53.45,39.58,29.69,30.39
97.36,109.20,55.20,40.13,28.54,27.40
100.85,112.12,54.54,39.39,27.19,25.30
100.15,111.15,54.10,39.02,26.99,25.12
99.46,109.69,53.67,38.84,26.99,24.94
99.92,109.93,54.54,39.39,27.38,25.12
98.99,110.91,55.86,40.50,27.38,24.07
83.38,91.45,46.66,34.03,22.95,20.90
83.62,91.21,47.53,34.77,23.72,21.08
86.18,94.61,50.38,36.81,25.07,21.61
86.18,93.15,56.08,38.10,27.38,16.69
53.11,48.89,44.25,23.30,19.86,10.01
30.28,40.37,46.00,27.56,25.26,12.82
88.97,92.18,53.01,37.73,27.57,20.73
144.88,131.58,82.58,52.16,41.26,21.61
114.36,110.18,67.91,43.28,32.39,18.45
101.32,94.37,58.70,34.77,26.80,13.88
106.91,104.83,66.59,40.13,30.27,17.22
117.39,121.37,70.10,45.50,33.94,23.01
119.25,122.10,71.63,48.09,35.09,26.35
203.80,179.98,158.37,89.33,89.66,22.13
143.01,156.15,94.63,62.33,36.06,20.38
146.74,168.79,95.07,63.25,36.25,29.51
153.03,153.96,103.83,66.21,44.73,24.24
164.91,154.69,116.75,74.91,58.04,22.49
178.18,163.69,115.22,73.43,57.27,23.36
166.07,159.55,115.44,71.95,51.87,21.26
187.73,199.68,130.33,82.67,58.04,27.23
200.31,201.63,136.69,82.49,59.39,26.17
236.65,209.17,165.16,93.03,76.74,24.24
257.37,206.25,187.07,108.01,87.92,23.72
329.58,239.33,235.92,124.66,114.73,25.12
552.02,380.39,367.13,176.81,141.72,37.94
